# strain(%), strain_el(%), stress(GPa)
0.30960000 0.30522762 0.23675547
0.31000000 0.30490403 0.23650458
0.31040000 0.30537086 0.23686653
0.31080000 0.30578236 0.23718558
0.31120000 0.30630603 0.23759160
0.31160000 0.30699064 0.23812241
0.31200000 0.30705661 0.23817355
0.31240000 0.30740775 0.23844581
0.31280000 0.30773536 0.23869982
0.31320000 0.30811543 0.23899450
0.31360000 0.30885085 0.23956469
0.31400000 0.30902364 0.23969866
0.31440000 0.30927303 0.23989202
0.31480000 0.30971843 0.24023736
0.31520000 0.31019729 0.24060864
0.31560000 0.31044238 0.24079866
0.31600000 0.31085936 0.24112196
0.31640000 0.31105984 0.24127740
0.31680000 0.31153426 0.24164524
0.31720000 0.31224506 0.24219635
0.31760000 0.31307014 0.24283606
0.31800000 0.31303234 0.24280676
0.31840000 0.31323742 0.24296576
0.31880000 0.31367252 0.24330311
0.31920000 0.31385887 0.24344760
0.31960000 0.31394911 0.24351756
0.32000000 0.31468155 0.24408545
0.32040000 0.31465847 0.24406755
0.32080000 0.31496621 0.24430616
0.32120000 0.31612180 0.24520212
0.32160000 0.32008932 0.24827829
0.32200000 0.32072353 0.24877001
0.32240000 0.31725422 0.24608014
0.32280000 0.31771587 0.24643807
0.32320000 0.31804209 0.24669100
0.32360000 0.31864978 0.24716216
0.32400000 0.31908606 0.24750043
0.32440000 0.31932716 0.24768736
0.32480000 0.31932191 0.24768329
0.32520000 0.32002173 0.24822588
0.32560000 0.32042286 0.24853690
0.32600000 0.32097350 0.24896383
0.32640000 0.32102766 0.24900582
0.32680000 0.32169093 0.24952007
0.32720000 0.32175541 0.24957007
0.32760000 0.32213414 0.24986371
0.32800000 0.32286266 0.25042856
0.32840000 0.32324193 0.25072262
0.32880000 0.32340506 0.25084911
0.32920000 0.32411070 0.25139621
0.32960000 0.32833962 0.25467505
0.33000000 0.32449976 0.25169786
0.33040000 0.32459300 0.25177016
0.33080000 0.32582379 0.25272443
0.33120000 0.32617085 0.25299353
0.33160000 0.32990571 0.25588929
0.33200000 0.33072104 0.25652145
0.33240000 0.33067073 0.25648244
0.33280000 0.32725312 0.25383265
0.33320000 0.32802635 0.25443216
0.33360000 0.32826532 0.25461745
0.33400000 0.32848738 0.25478961
0.33440000 0.32917515 0.25532286
0.33480000 0.32967279 0.25570870
0.33520000 0.32984163 0.25583962
0.33560000 0.32595959 0.25282972
0.33600000 0.33024309 0.25615088
0.33640000 0.33034944 0.25623334
0.33680000 0.33133113 0.25699448
0.33720000 0.33165886 0.25724858
0.33760000 0.33226899 0.25772164
0.33800000 0.33293426 0.25823744
0.33840000 0.33285170 0.25817343
0.33880000 0.32586321 0.25275500
0.33920000 0.32217115 0.24989241
0.33960000 0.32676339 0.25345294
0.34000000 0.32692864 0.25358107
0.34040000 0.32745288 0.25398753
0.34080000 0.32782056 0.25427260
0.34120000 0.32815616 0.25453280
0.34160000 0.32860217 0.25487861
0.34200000 0.32890607 0.25511424
0.34240000 0.32944476 0.25553191
0.34280000 0.32967490 0.25571034
0.34320000 0.33004091 0.25599412
0.34360000 0.33044779 0.25630959
0.34400000 0.33083237 0.25660777
0.34440000 0.33140063 0.25704836
0.34480000 0.33181278 0.25736792
0.34520000 0.33216692 0.25764249
0.34560000 0.33251955 0.25791590
0.34600000 0.33293126 0.25823512
0.34640000 0.33345300 0.25863964
0.34680000 0.33409756 0.25913939
0.34720000 0.33432129 0.25931286
0.34760000 0.33476181 0.25965441
0.34800000 0.33472121 0.25962293
0.34840000 0.33509957 0.25991628
0.34880000 0.33585985 0.26050576
0.34920000 0.33631660 0.26085989
0.34960000 0.33651599 0.26101449
0.35000000 0.33712951 0.26149017
0.35040000 0.33734894 0.26166031
0.35080000 0.33751009 0.26178525
0.35120000 0.33776680 0.26198429
0.35160000 0.33827444 0.26237788
0.35200000 0.33854343 0.26258644
0.35240000 0.33923089 0.26311945
0.35280000 0.33987127 0.26361596
0.35320000 0.33973482 0.26351017
0.35360000 0.34059569 0.26417763
0.35400000 0.34104288 0.26452435
0.35440000 0.34098841 0.26448212
0.35480000 0.34196243 0.26523731
0.35520000 0.34236605 0.26555026
0.35560000 0.34244339 0.26561022
0.35600000 0.34303897 0.26607200
0.35640000 0.34328950 0.26626624
0.35680000 0.34366894 0.26656043
0.35720000 0.34417315 0.26695137
0.35760000 0.34449447 0.26720050
0.35800000 0.34481598 0.26744978
0.35840000 0.34533112 0.26784918
0.35880000 0.34538374 0.26788998
0.35920000 0.34591070 0.26829855
0.35960000 0.34665506 0.26887568
0.36000000 0.34682266 0.26900562
0.36040000 0.34717120 0.26927586
0.36080000 0.34759723 0.26960618
0.36120000 0.34806586 0.26996953
0.36160000 0.34868245 0.27044759
0.36200000 0.34829241 0.27014518
0.36240000 0.34645650 0.26872173
0.36280000 0.34998463 0.27145722
0.36320000 0.34989032 0.27138410
0.36360000 0.35042206 0.27179638
0.36400000 0.35108270 0.27230859
0.36440000 0.35161982 0.27272504
0.36480000 0.34792805 0.26986268
0.36520000 0.35207365 0.27307691
0.36560000 0.35272720 0.27358363
0.36600000 0.35274818 0.27359990
0.36640000 0.35316230 0.27392099
0.36680000 0.35379641 0.27441263
0.36720000 0.35433493 0.27483016
0.36760000 0.35461426 0.27504674
0.36800000 0.35497885 0.27532942
0.36840000 0.35343173 0.27412988
0.36880000 0.35375149 0.27437780
0.36920000 0.35421935 0.27474055
0.36960000 0.35631072 0.27636207
0.37000000 0.35687693 0.27680107
0.37040000 0.35695623 0.27686255
0.37080000 0.35775742 0.27748374
0.37120000 0.35653142 0.27653319
0.37160000 0.35840682 0.27798725
0.37200000 0.35861698 0.27815020
0.37240000 0.35921870 0.27861673
0.37280000 0.35949496 0.27883093
0.37320000 0.36050808 0.27961643
0.37360000 0.36090632 0.27992521
0.37400000 0.36064242 0.27972059
0.37440000 0.35889191 0.27836336
0.37480000 0.35954888 0.27887273
0.37520000 0.36046347 0.27958184
0.37560000 0.36264207 0.28127100
0.37600000 0.36296585 0.28152203
0.37640000 0.36321999 0.28171908
0.37680000 0.36357078 0.28199106
0.37720000 0.36438876 0.28262527
0.37760000 0.36484749 0.28298094
0.37800000 0.36466294 0.28283785
0.37840000 0.36476394 0.28291616
0.37880000 0.36568328 0.28362896
0.37920000 0.36625510 0.28407231
0.37960000 0.36659769 0.28433793
0.38000000 0.36691151 0.28458125
0.38040000 0.36738149 0.28494564
0.38080000 0.36773845 0.28522240
0.38120000 0.36787214 0.28532606
0.38160000 0.36458502 0.28277744
0.38200000 0.36496674 0.28307339
0.38240000 0.36543116 0.28343348
0.38280000 0.36556717 0.28353893
0.38320000 0.36624923 0.28406776
0.38360000 0.37033340 0.28723437
0.38400000 0.37068404 0.28750623
0.38440000 0.37156390 0.28818842
0.38480000 0.37163842 0.28824619
0.38520000 0.37190014 0.28844912
0.38560000 0.37253087 0.28893815
0.38600000 0.37288951 0.28921621
0.38640000 0.37302206 0.28931898
0.38680000 0.37327385 0.28951420
0.38720000 0.37390851 0.29000628
0.38760000 0.37428632 0.29029921
0.38800000 0.37472340 0.29063810
0.38840000 0.37516092 0.29097732
0.38880000 0.37573321 0.29142104
0.38920000 0.37603655 0.29165622
0.38960000 0.37213762 0.28863325
0.39000000 0.37672705 0.29219160
0.39040000 0.37699918 0.29240259
0.39080000 0.37764174 0.29290079
0.39120000 0.37797196 0.29315682
0.39160000 0.37807954 0.29324023
0.39200000 0.37877949 0.29378293
0.39240000 0.37916784 0.29408403
0.39280000 0.37953082 0.29436546
0.39320000 0.37974097 0.29452840
0.39360000 0.38034608 0.29499756
0.39400000 0.38050022 0.29511708
0.39440000 0.38126249 0.29570809
0.39480000 0.38000829 0.29473566
0.39520000 0.38204942 0.29631822
0.39560000 0.38259504 0.29674126
0.39600000 0.38273094 0.29684663
0.39640000 0.38361239 0.29753005
0.39680000 0.37915926 0.29407738
0.39720000 0.37928942 0.29417830
0.39760000 0.38018105 0.29486961
0.39800000 0.38161428 0.29598085
0.39840000 0.38347383 0.29742262
0.39880000 0.38353241 0.29746804
0.39920000 0.38389198 0.29774683
0.39960000 0.38402178 0.29784747
0.40000000 0.38070823 0.29527835
0.40040000 0.38254541 0.29670278
0.40080000 0.38315231 0.29717334
0.40120000 0.38801915 0.30094678
0.40160000 0.38839928 0.30124150
0.40200000 0.38688273 0.30006567
0.40240000 0.38745536 0.30050965
0.40280000 0.38971234 0.30225957
0.40320000 0.38601688 0.29939435
0.40360000 0.38590154 0.29930492
0.40400000 0.38633186 0.29963856
0.40440000 0.38669812 0.29992254
0.40480000 0.39166471 0.30377331
0.40520000 0.39226266 0.30423692
0.40560000 0.39244357 0.30437719
0.40600000 0.39274115 0.30460791
0.40640000 0.38807465 0.30098980
0.40680000 0.38864677 0.30143339
0.40720000 0.38938348 0.30200459
0.40760000 0.39032265 0.30273276
0.40800000 0.39481029 0.30621219
0.40840000 0.39522468 0.30653348
0.40880000 0.39587683 0.30703913
0.40920000 0.39161475 0.30373457
0.40960000 0.39268373 0.30456339
0.41000000 0.39265069 0.30453778
0.41040000 0.39253449 0.30444768
0.41080000 0.39728301 0.30812938
0.41120000 0.39771370 0.30846331
0.41160000 0.39771488 0.30846423
0.41200000 0.39804255 0.30871828
0.41240000 0.39486737 0.30625645
0.41280000 0.39354594 0.30523190
0.41320000 0.39372642 0.30537183
0.41360000 0.39378505 0.30541729
0.41400000 0.39912247 0.30955558
0.41440000 0.39870250 0.30922997
0.41480000 0.39898225 0.30944687
0.41520000 0.40027639 0.31045026
0.41560000 0.39772087 0.30846887
0.41600000 0.39813041 0.30878641
0.41640000 0.39813892 0.30879301
0.41680000 0.39860182 0.30915191
0.41720000 0.39905610 0.30950413
0.41760000 0.40051559 0.31063572
0.41800000 0.40473150 0.31390447
0.41840000 0.40526119 0.31431516
0.41880000 0.40555943 0.31454640
0.41920000 0.40092548 0.31095353
0.41960000 0.40144026 0.31135265
0.42000000 0.40229965 0.31201897
0.42040000 0.40291738 0.31249792
0.42080000 0.40765607 0.31617200
0.42120000 0.40624087 0.31507474
0.42160000 0.40615444 0.31500773
0.42200000 0.40677178 0.31548638
0.42240000 0.40914967 0.31733004
0.42280000 0.40498846 0.31410370
0.42320000 0.40494797 0.31407231
0.42360000 0.40582652 0.31475348
0.42400000 0.40828176 0.31665712
0.42440000 0.40848870 0.31681757
0.42480000 0.40922337 0.31738719
0.42520000 0.41041616 0.31831199
0.42560000 0.41260202 0.32000677
0.42600000 0.40844027 0.31678002
0.42640000 0.40823292 0.31661925
0.42680000 0.40798560 0.31642750
0.42720000 0.40814757 0.31655308
0.42760000 0.40884113 0.31709082
0.42800000 0.41003967 0.31802009
0.42840000 0.41514675 0.32197980
0.42880000 0.41568390 0.32239627
0.42920000 0.41600160 0.32264259
0.42960000 0.41113999 0.31887321
0.43000000 0.41108494 0.31883053
0.43040000 0.41154142 0.31918445
0.43080000 0.41218561 0.31968391
0.43120000 0.41136005 0.31904383
0.43160000 0.41184535 0.31942010
0.43200000 0.41663819 0.32313617
0.43240000 0.41747115 0.32378199
0.43280000 0.41925948 0.32516855
0.43320000 0.41930787 0.32520607
0.43360000 0.42056549 0.32618114
0.43400000 0.41561559 0.32234331
0.43440000 0.41573256 0.32243400
0.43480000 0.41613674 0.32274738
0.43520000 0.41747406 0.32378425
0.43560000 0.41754854 0.32384199
0.43600000 0.41778424 0.32402474
0.43640000 0.41816828 0.32432250
0.43680000 0.41729567 0.32364593
0.43720000 0.41709329 0.32348902
0.43760000 0.41739177 0.32372045
0.43800000 0.41770558 0.32396375
0.43840000 0.42326266 0.32827236
0.43880000 0.42513238 0.32972202
0.43920000 0.42575212 0.33020253
0.43960000 0.42619257 0.33054403
0.44000000 0.42660581 0.33086443
0.44040000 0.42754252 0.33159070
0.44080000 0.42756356 0.33160700
0.44120000 0.42771133 0.33172158
0.44160000 0.42754399 0.33159183
0.44200000 0.42801101 0.33195393
0.44240000 0.42873083 0.33251203
0.44280000 0.42404368 0.32887791
0.44320000 0.42479148 0.32945771
0.44360000 0.42136236 0.32679899
0.44400000 0.42183832 0.32716802
0.44440000 0.42695686 0.33113661
0.44480000 0.42556054 0.33005399
0.44520000 0.42691877 0.33110708
0.44560000 0.43246026 0.33540359
0.44600000 0.43224713 0.33523835
0.44640000 0.42815477 0.33206539
0.44680000 0.42675675 0.33098145
0.44720000 0.42701779 0.33118385
0.44760000 0.42757960 0.33161944
0.44800000 0.42862614 0.33243086
0.44840000 0.43503868 0.33740274
0.44880000 0.43570799 0.33792168
0.44920000 0.43611645 0.33823838
0.44960000 0.43097631 0.33425304
0.45000000 0.43136908 0.33455756
0.45040000 0.43172643 0.33483463
0.45080000 0.43194386 0.33500321
0.45120000 0.43279493 0.33566307
0.45160000 0.43312262 0.33591715
0.45200000 0.43852745 0.34010771
0.45240000 0.43898991 0.34046627
0.45280000 0.43944006 0.34081529
0.45320000 0.44000784 0.34125551
0.45360000 0.44027710 0.34146428
0.45400000 0.43509092 0.33744324
0.45440000 0.43576883 0.33796885
0.45480000 0.43598536 0.33813674
0.45520000 0.43670606 0.33869552
0.45560000 0.44248689 0.34317761
0.45600000 0.44273850 0.34337269
0.45640000 0.44300333 0.34357803
0.45680000 0.43594231 0.33810336
0.45720000 0.43596669 0.33812226
0.45760000 0.43667358 0.33867034
0.45800000 0.43899045 0.34046669
0.45840000 0.44500180 0.34512751
0.45880000 0.44571291 0.34567886
0.45920000 0.44610310 0.34598139
0.45960000 0.44136350 0.34230660
0.46000000 0.44119439 0.34217548
0.46040000 0.44171462 0.34257884
0.46080000 0.44177940 0.34262906
0.46120000 0.44271702 0.34335604
0.46160000 0.44309001 0.34364523
0.46200000 0.44892316 0.34816788
0.46240000 0.44916554 0.34835581
0.46280000 0.44923808 0.34841205
0.46320000 0.44024453 0.34143902
0.46360000 0.44048663 0.34162673
0.46400000 0.44089167 0.34194078
0.46440000 0.44581287 0.34575636
0.46480000 0.44613294 0.34600453
0.46520000 0.44573653 0.34569717
0.46560000 0.44459032 0.34480848
0.46600000 0.44933908 0.34849037
0.46640000 0.45015879 0.34912592
0.46680000 0.45085135 0.34966288
0.46720000 0.45194986 0.35051460
0.46760000 0.44892705 0.34817090
0.46800000 0.44911955 0.34832015
0.46840000 0.45036283 0.34928411
0.46880000 0.44518884 0.34527253
0.46920000 0.44561205 0.34560066
0.46960000 0.45152831 0.35018775
0.47000000 0.45213267 0.35065633
0.47040000 0.45700156 0.35443137
0.47080000 0.45170914 0.35032796
0.47120000 0.45223266 0.35073386
0.47160000 0.44901387 0.34823822
0.47200000 0.44666944 0.34642049
0.47240000 0.44877838 0.34805563
0.47280000 0.45385820 0.35199420
0.47320000 0.45415832 0.35222690
0.47360000 0.46008891 0.35682510
0.47400000 0.46066665 0.35727304
0.47440000 0.45852113 0.35560954
0.47480000 0.45864598 0.35570635
0.47520000 0.45372313 0.35188948
0.47560000 0.45611400 0.35374321
0.47600000 0.45564921 0.35338284
0.47640000 0.45645431 0.35400706
0.47680000 0.45760511 0.35489932
0.47720000 0.46235111 0.35857907
0.47760000 0.46218054 0.35844681
0.47800000 0.45771920 0.35498777
0.47840000 0.45705555 0.35447322
0.47880000 0.45793686 0.35515654
0.47920000 0.45942130 0.35630748
0.47960000 0.45925400 0.35617776
0.48000000 0.46570672 0.36118080
0.48040000 0.46677767 0.36201114
0.48080000 0.45969034 0.35651607
0.48120000 0.46026555 0.35696205
0.48160000 0.46061559 0.35723345
0.48200000 0.45707779 0.35449046
0.48240000 0.45892494 0.35592263
0.48280000 0.45923586 0.35616370
0.48320000 0.46446775 0.36022018
0.48360000 0.46907929 0.36379567
0.48400000 0.46983877 0.36438452
0.48440000 0.47042401 0.36483828
0.48480000 0.47117332 0.36541925
0.48520000 0.46537318 0.36092219
0.48560000 0.46670307 0.36195330
0.48600000 0.46682958 0.36205138
0.48640000 0.46670519 0.36195495
0.48680000 0.46671750 0.36196448
0.48720000 0.46706829 0.36223647
0.48760000 0.46834432 0.36322582
0.48800000 0.46403776 0.35988679
0.48840000 0.46874782 0.36353867
0.48880000 0.46826063 0.36316094
0.48920000 0.46864429 0.36345840
0.48960000 0.46787579 0.36286255
0.49000000 0.46833892 0.36322163
0.49040000 0.47022226 0.36468186
0.49080000 0.46677922 0.36201234
0.49120000 0.46740389 0.36249667
0.49160000 0.46789295 0.36287586
0.49200000 0.47284936 0.36671874
0.49240000 0.47880007 0.37133255
0.49280000 0.47654292 0.36958249
0.49320000 0.47694855 0.36989700
0.49360000 0.46709997 0.36226103
0.49400000 0.46791337 0.36289169
0.49440000 0.46852834 0.36336850
0.49480000 0.47369669 0.36737571
0.49520000 0.47401054 0.36761905
0.49560000 0.47376984 0.36743242
0.49600000 0.47402543 0.36763059
0.49640000 0.47003428 0.36453611
0.49680000 0.47198361 0.36604749
0.49720000 0.47338429 0.36713349
0.49760000 0.47366334 0.36734985
0.49800000 0.47861769 0.37119114
0.49840000 0.47793100 0.37065872
0.49880000 0.47690147 0.36986050
0.49920000 0.48305263 0.37462971
0.49960000 0.48424603 0.37555500
0.50000000 0.48455353 0.37579342
0.50040000 0.48703036 0.37771379
0.50080000 0.48631553 0.37715956
0.50120000 0.48097621 0.37301979
0.50160000 0.48127631 0.37325246
0.50200000 0.48212826 0.37391301
0.50240000 0.48628609 0.37713673
0.50280000 0.48641339 0.37723543
0.50320000 0.48657660 0.37736197
0.50360000 0.48707141 0.37774562
0.50400000 0.48968908 0.37977520
0.50440000 0.48407914 0.37542561
0.50480000 0.47996859 0.37223854
0.50520000 0.48059021 0.37272051
0.50560000 0.48089712 0.37295847
0.50600000 0.48124052 0.37322472
0.50640000 0.49207817 0.38162755
0.50680000 0.49226641 0.38177350
0.50720000 0.48721619 0.37785787
0.50760000 0.48304983 0.37462754
0.50800000 0.48312834 0.37468841
0.50840000 0.48399714 0.37536203
0.50880000 0.48826402 0.37867029
0.50920000 0.48765935 0.37820147
0.50960000 0.48784137 0.37834260
0.51000000 0.49364827 0.38284490
0.51040000 0.48945447 0.37959329
0.51080000 0.49050864 0.38041063
0.51120000 0.48657397 0.37735993
0.51160000 0.49114031 0.38090039
0.51200000 0.49160044 0.38125714
0.51240000 0.49167022 0.38131124
0.51280000 0.49305563 0.38238540
0.51320000 0.48920705 0.37940146
0.51360000 0.49505979 0.38393930
0.51400000 0.49535364 0.38416713
0.51440000 0.49503590 0.38392078
0.51480000 0.48958176 0.37969199
0.51520000 0.49006146 0.38006392
0.51560000 0.49508372 0.38395786
0.51600000 0.49547184 0.38425878
0.51640000 0.49577487 0.38449373
0.51680000 0.49649474 0.38505188
0.51720000 0.49767149 0.38596425
0.51760000 0.49815904 0.38634227
0.51800000 0.49337472 0.38263281
0.51840000 0.49206704 0.38161892
0.51880000 0.49678612 0.38527779
0.51920000 0.49915804 0.38711683
0.51960000 0.49965496 0.38750211
0.52000000 0.50045687 0.38812386
0.52040000 0.50164040 0.38904149
0.52080000 0.50203096 0.38934430
0.52120000 0.49624740 0.38486010
0.52160000 0.49664646 0.38516951
0.52200000 0.50212119 0.38941427
0.52240000 0.50153812 0.38896219
0.52280000 0.50243626 0.38965855
0.52320000 0.50097678 0.38852696
0.52360000 0.50116386 0.38867201
0.52400000 0.50209583 0.38939460
0.52440000 0.50280074 0.38994114
0.52480000 0.51103580 0.39632609
0.52520000 0.51118170 0.39643921
0.52560000 0.51027056 0.39573277
0.52600000 0.50373807 0.39066789
0.52640000 0.50336981 0.39038237
0.52680000 0.50406881 0.39092433
0.52720000 0.50503205 0.39167117
0.52760000 0.50629887 0.39265337
0.52800000 0.50918022 0.39488739
0.52840000 0.50341291 0.39041579
0.52880000 0.50328473 0.39031640
0.52920000 0.50177691 0.38914733
0.52960000 0.50191173 0.38925186
0.53000000 0.50270689 0.38986838
0.53040000 0.50803389 0.39399860
0.53080000 0.51433277 0.39888235
0.53120000 0.51511592 0.39948955
0.53160000 0.51014231 0.39563334
0.53200000 0.51044039 0.39586445
0.53240000 0.51034552 0.39579089
0.53280000 0.51154719 0.39672259
0.53320000 0.51265225 0.39757938
0.53360000 0.51294101 0.39780327
0.53400000 0.51969407 0.40303916
0.53440000 0.52025033 0.40347046
0.53480000 0.51207648 0.39713297
0.53520000 0.51309732 0.39792446
0.53560000 0.51282998 0.39771718
0.53600000 0.51367238 0.39837033
0.53640000 0.50901798 0.39476160
0.53680000 0.51489327 0.39931693
0.53720000 0.51621199 0.40033938
0.53760000 0.51604112 0.40020690
0.53800000 0.51796467 0.40169829
0.53840000 0.51827502 0.40193892
0.53880000 0.51817917 0.40186461
0.53920000 0.51304941 0.39788732
0.53960000 0.51345426 0.39820121
0.54000000 0.51425275 0.39882031
0.54040000 0.51533047 0.39965591
0.54080000 0.51591160 0.40010647
0.54120000 0.52164831 0.40455436
0.54160000 0.52169033 0.40458693
0.54200000 0.52145202 0.40440216
0.54240000 0.51990646 0.40320384
0.54280000 0.52053541 0.40369148
0.54320000 0.52658546 0.40838231
0.54360000 0.52711110 0.40878986
0.54400000 0.52288843 0.40551586
0.54440000 0.52313217 0.40570485
0.54480000 0.52272450 0.40538877
0.54520000 0.52288115 0.40551022
